File name, linenumber, Report info
BenchmarkTest07792,68,Statement.executeQuery Scary5 High confidence
BenchmarkTest07793,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07794,68,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07795,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07796,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07797,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07798,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07799,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07800,68,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07801,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07802,68,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07803,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07804,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07805,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07806,68,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07807,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07808,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07809,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07810,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07811,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07812,68,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07813,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07814,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07815,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07816,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08361,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest08362,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest08363,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest08364,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08365,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08366,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08367,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08368,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08369,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08370,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest08371,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest08372,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08373,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08374,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08375,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest08376,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08377,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08378,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08379,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08380,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08381,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08382,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08383,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08384,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08385,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08386,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08387,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08388,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08389,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08390,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08391,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08392,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08393,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08394,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08395,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08396,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08397,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08398,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08399,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08400,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08401,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08402,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08403,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08404,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08405,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08406,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08407,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08408,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08409,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08410,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08411,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08412,50,Statement.addBatch Scary5 High confidence
BenchmarkTest08413,50,Statement.execute Scary5 High confidence
BenchmarkTest08414,50,Statement.execute Scary5 High confidence
BenchmarkTest08415,50,Statement.execute Scary5 High confidence
BenchmarkTest08416,50,Statement.execute Scary5 High confidence
BenchmarkTest08417,50,Statement.execute Scary5 High confidence
BenchmarkTest08418,50,Statement.execute Scary5 High confidence
BenchmarkTest08419,50,Statement.execute Scary5 High confidence
BenchmarkTest08420,50,Statement.execute Scary5 High confidence
BenchmarkTest08421,50,Statement.execute Scary5 High confidence
BenchmarkTest08422,50,Statement.execute Scary5 High confidence
BenchmarkTest08423,50,Statement.execute Scary5 High confidence
BenchmarkTest08424,50,Statement.execute Scary5 High confidence
BenchmarkTest08425,50,Statement.execute Scary5 High confidence
BenchmarkTest08426,50,Statement.execute Scary7 Normal confidence
BenchmarkTest08427,50,Statement.execute Scary5 High confidence
BenchmarkTest08428,50,Statement.execute Scary5 High confidence
BenchmarkTest08429,50,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest08430,50,Statement.executeQuery Scary5 High confidence
BenchmarkTest08431,50,Statement.executeQuery Scary5 High confidence
BenchmarkTest08432,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08433,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08434,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08435,50,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest08436,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08437,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08438,50,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest08439,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08440,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08441,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08442,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08443,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08444,50,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest08445,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08446,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08447,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08448,50,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest08449,50,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest08450,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08451,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08452,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest08949,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08950,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest08951,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08952,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08953,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08954,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08955,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest08956,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08957,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest08958,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08959,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08960,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08961,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08962,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08963,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest08964,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08965,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08966,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08967,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08968,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08969,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08970,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08971,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08972,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08973,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08974,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08975,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08976,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08977,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08978,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08979,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08980,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08981,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08982,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08983,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08984,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08985,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08986,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08987,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08988,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08989,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08990,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08991,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest08992,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08993,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08994,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08995,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08996,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08997,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08998,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest08999,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09000,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest09001,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09002,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09003,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09004,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09005,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest09006,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09007,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest09008,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09009,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09010,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09011,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09012,54,Statement.addBatch Scary7 Normal confidence
BenchmarkTest09013,54,Statement.addBatch Scary7 Normal confidence
BenchmarkTest09014,54,Statement.addBatch Scary5 High confidence
BenchmarkTest09015,54,Statement.addBatch Scary5 High confidence
BenchmarkTest09016,54,Statement.addBatch Scary7 Normal confidence
BenchmarkTest09017,54,Statement.addBatch Scary5 High confidence
BenchmarkTest09018,54,Statement.addBatch Scary5 High confidence
BenchmarkTest09019,54,Statement.addBatch Scary5 High confidence
BenchmarkTest09020,54,Statement.execute Scary5 High confidence
BenchmarkTest09021,54,Statement.execute Scary5 High confidence
BenchmarkTest09022,54,Statement.execute Scary7 Normal confidence
BenchmarkTest09023,54,Statement.execute Scary5 High confidence
BenchmarkTest09024,54,Statement.execute Scary5 High confidence
BenchmarkTest09025,54,Statement.execute Scary5 High confidence
BenchmarkTest09026,54,Statement.execute Scary5 High confidence
BenchmarkTest09027,54,Statement.execute Scary5 High confidence
BenchmarkTest09028,54,Statement.execute Scary5 High confidence
BenchmarkTest09029,54,Statement.execute Scary5 High confidence
BenchmarkTest09030,54,Statement.execute Scary5 High confidence
BenchmarkTest09031,54,Statement.execute Scary5 High confidence
BenchmarkTest09032,54,Statement.execute Scary7 Normal confidence
BenchmarkTest09033,54,Statement.execute Scary5 High confidence
BenchmarkTest09034,54,Statement.execute Scary5 High confidence
BenchmarkTest09035,54,Statement.execute Scary5 High confidence
BenchmarkTest09036,54,Statement.execute Scary5 High confidence
BenchmarkTest09037,54,Statement.execute Scary5 High confidence
BenchmarkTest09038,54,Statement.execute Scary5 High confidence
BenchmarkTest09039,54,Statement.execute Scary5 High confidence
BenchmarkTest09040,54,Statement.execute Scary5 High confidence
BenchmarkTest09041,54,Statement.execute Scary7 Normal confidence
BenchmarkTest09042,54,Statement.execute Scary5 High confidence
BenchmarkTest09043,54,Statement.execute Scary5 High confidence
BenchmarkTest09044,54,Statement.execute Scary5 High confidence
BenchmarkTest09045,54,Statement.execute Scary5 High confidence
BenchmarkTest09046,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09047,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09048,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09049,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09050,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09051,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09052,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09053,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09054,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09055,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09056,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09057,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09058,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09059,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest09060,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09061,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09062,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09063,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09064,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09065,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest09066,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09067,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09068,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09069,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09070,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09071,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest09072,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09073,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09074,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09623,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest09624,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest09625,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest09626,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest09627,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest09628,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest09629,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest09630,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest09631,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest09632,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest09633,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest09634,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09635,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09636,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09637,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09638,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09639,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest09640,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09641,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09642,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09643,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09644,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09645,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09646,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09647,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest09648,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09649,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09650,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09651,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09652,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09653,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09654,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09655,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest09656,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09657,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09658,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09659,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09660,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest09661,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09662,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09663,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09664,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09665,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09666,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest09667,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09668,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest09669,54,Statement.addBatch Scary7 Normal confidence
BenchmarkTest09670,54,Statement.addBatch Scary7 Normal confidence
BenchmarkTest09671,54,Statement.addBatch Scary5 High confidence
BenchmarkTest09672,54,Statement.addBatch Scary5 High confidence
BenchmarkTest09673,54,Statement.addBatch Scary5 High confidence
BenchmarkTest09674,54,Statement.execute Scary5 High confidence
BenchmarkTest09675,54,Statement.execute Scary7 Normal confidence
BenchmarkTest09676,54,Statement.execute Scary5 High confidence
BenchmarkTest09677,54,Statement.execute Scary7 Normal confidence
BenchmarkTest09678,54,Statement.execute Scary7 Normal confidence
BenchmarkTest09679,54,Statement.execute Scary5 High confidence
BenchmarkTest09680,54,Statement.execute Scary5 High confidence
BenchmarkTest09681,54,Statement.execute Scary5 High confidence
BenchmarkTest09682,54,Statement.execute Scary5 High confidence
BenchmarkTest09683,54,Statement.execute Scary5 High confidence
BenchmarkTest09684,54,Statement.execute Scary7 Normal confidence
BenchmarkTest09685,54,Statement.execute Scary5 High confidence
BenchmarkTest09686,54,Statement.execute Scary7 Normal confidence
BenchmarkTest09687,54,Statement.execute Scary5 High confidence
BenchmarkTest09688,54,Statement.execute Scary5 High confidence
BenchmarkTest09689,54,Statement.execute Scary5 High confidence
BenchmarkTest09690,54,Statement.execute Scary7 Normal confidence
BenchmarkTest09691,54,Statement.execute Scary5 High confidence
BenchmarkTest09692,54,Statement.execute Scary5 High confidence
BenchmarkTest09693,54,Statement.execute Scary5 High confidence
BenchmarkTest09694,54,Statement.execute Scary5 High confidence
BenchmarkTest09695,54,Statement.execute Scary5 High confidence
BenchmarkTest09696,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09697,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09698,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09699,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09700,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09701,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest09702,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09703,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest09704,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09705,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest09706,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09707,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09708,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09709,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09710,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09711,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest09712,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest09713,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09714,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest09715,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09716,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09717,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest09718,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09719,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09720,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09721,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest09722,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10207,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10208,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest10209,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10210,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest10211,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10212,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest10213,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10214,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest10215,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10216,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10217,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10218,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10219,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10220,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest10221,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10222,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10223,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest10224,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest10225,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10226,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10227,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest10228,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10229,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10230,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10231,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10232,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10233,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10234,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10235,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest10236,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10237,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10238,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10239,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10240,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10241,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10242,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10243,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest10244,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10245,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10246,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10247,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10248,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest10249,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10250,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10251,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10252,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10253,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10254,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest10255,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10256,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10257,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10258,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10259,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10260,50,Statement.addBatch Scary5 High confidence
BenchmarkTest10261,50,Statement.addBatch Scary5 High confidence
BenchmarkTest10262,50,Statement.addBatch Scary5 High confidence
BenchmarkTest10263,50,Statement.addBatch Scary5 High confidence
BenchmarkTest10264,50,Statement.addBatch Scary5 High confidence
BenchmarkTest10265,50,Statement.addBatch Scary5 High confidence
BenchmarkTest10266,50,Statement.addBatch Scary5 High confidence
BenchmarkTest10267,50,Statement.execute Scary5 High confidence
BenchmarkTest10268,50,Statement.execute Scary5 High confidence
BenchmarkTest10269,50,Statement.execute Scary5 High confidence
BenchmarkTest10270,50,Statement.execute Scary7 Normal confidence
BenchmarkTest10271,50,Statement.execute Scary5 High confidence
BenchmarkTest10272,50,Statement.execute Scary5 High confidence
BenchmarkTest10273,50,Statement.execute Scary5 High confidence
BenchmarkTest10274,50,Statement.execute Scary5 High confidence
BenchmarkTest10275,50,Statement.execute Scary5 High confidence
BenchmarkTest10276,50,Statement.execute Scary5 High confidence
BenchmarkTest10277,50,Statement.executeQuery Scary5 High confidence
BenchmarkTest10278,50,Statement.executeQuery Scary5 High confidence
BenchmarkTest10279,50,Statement.executeQuery Scary5 High confidence
BenchmarkTest10280,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10281,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10282,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10283,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10284,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10285,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10286,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10287,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10288,50,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest10289,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10290,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10291,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10292,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10293,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10294,50,Statement.executeUpdate Scary5 High confidence
